  0.4803063624098778E+001  0.3023282437118457E+004
  0.4903568259404810E+001  0.3031215449050064E+004
  0.5004072894710843E+001  0.3039088213258648E+004
  0.5104577530016875E+001  0.3045786687733887E+004
  0.5205082165322907E+001  0.3053142384442937E+004
  0.5300297082981253E+001  0.3060422604535354E+004
  0.5400801718287286E+001  0.3068054434289998E+004
  0.5501306353593318E+001  0.3075633202779135E+004
  0.5601810988899350E+001  0.3083160142235666E+004
  0.5702315624205383E+001  0.3090636400235265E+004
  0.5802820259511415E+001  0.3098063096134536E+004
  0.5903324894817447E+001  0.3105441302258291E+004
  0.6003829530123479E+001  0.3112772053305911E+004
  0.6104334165429512E+001  0.3120056336944986E+004
  0.6204838800735544E+001  0.3127295122030391E+004
  0.6300053718393890E+001  0.3134111787393964E+004
  0.6400558353699923E+001  0.3141264588960845E+004
  0.6501062989005955E+001  0.3148298343660815E+004
  0.6601567624311987E+001  0.3155365472118986E+004
  0.6702072259618019E+001  0.3162391372510022E+004
  0.6802576894924051E+001  0.3169376834967994E+004
  0.6903081530230084E+001  0.3176322602595186E+004
  0.7003586165536116E+001  0.3183229409087520E+004
  0.7104090800842148E+001  0.3190097950515490E+004
  0.7204595436148181E+001  0.3196928913543230E+004
  0.7305100071454213E+001  0.3203722966022158E+004
  0.7400314989112559E+001  0.3210125967979745E+004
  0.7500819624418591E+001  0.3216849952497894E+004
  0.7601324259724624E+001  0.3223538860707042E+004
  0.7701828895030656E+001  0.3230193275801386E+004
  0.7802333530336688E+001  0.3236813762162407E+004
  0.7902838165642721E+001  0.3243400865358867E+004
  0.8003342800948753E+001  0.3249955140365889E+004
  0.8103847436254785E+001  0.3256389164492176E+004
  0.8204352071560818E+001  0.3262878657911619E+004
  0.8304856706866850E+001  0.3269336837565263E+004
  0.8400071624525197E+001  0.3275426673645788E+004
  0.8500576259831227E+001  0.3281825254615112E+004
  0.8601080895137260E+001  0.3288193904553264E+004
  0.8701585530443293E+001  0.3294533065559071E+004
  0.8802090165749325E+001  0.3300843170325000E+004
  0.8902594801055358E+001  0.3307124632730803E+004
  0.9003099436361389E+001  0.3313377876062592E+004
  0.9103604071667421E+001  0.3319603285981044E+004
  0.9204108706973454E+001  0.3325801248146837E+004
  0.9304613342279485E+001  0.3331972157627008E+004
  0.9405117977585517E+001  0.3337532227624692E+004
  0.9500332895243863E+001  0.3343325396580098E+004
  0.9600837530549896E+001  0.3349415148003402E+004
  0.9701342165855928E+001  0.3355479285913858E+004
  0.9801846801161961E+001  0.3361518158346712E+004
  0.9902351436467994E+001  0.3367532094524496E+004
  0.1000285607177402E+002  0.3373521414263380E+004
  0.1010336070708006E+002  0.3379486427973180E+004
  0.1020386534238609E+002  0.3385427436657350E+004
  0.1030436997769212E+002  0.3391344760132064E+004
  0.1040487461299815E+002  0.3397238671181703E+004
  0.1050008953065650E+002  0.3402801045737099E+004
  0.1060059416596253E+002  0.3408650201335350E+004
  0.1070109880126856E+002  0.3414476772268032E+004
  0.1080160343657460E+002  0.3420174231530737E+004
  0.1090210807188063E+002  0.3425955915323019E+004
  0.1100261270718666E+002  0.3431715813990161E+004
  0.1110311734249269E+002  0.3437454190910188E+004
  0.1120362197779873E+002  0.3443171281242049E+004
  0.1130412661310476E+002  0.3448867329551053E+004
  0.1140463124841079E+002  0.3454542589808867E+004
  0.1150513588371682E+002  0.3460197268955365E+004
  0.1160035080137517E+002  0.3465535565250365E+004
  0.1170085543668120E+002  0.3471150850569538E+004
  0.1180136007198723E+002  0.3476746213222457E+004
  0.1190186470729327E+002  0.3482321878961713E+004
  0.1200236934259930E+002  0.3487878064133541E+004
  0.1210287397790533E+002  0.3493414975677817E+004
  0.1220337861321136E+002  0.3498239214507843E+004
  0.1230388324851740E+002  0.3503735161363006E+004
  0.1240438788382343E+002  0.3509212464816605E+004
  0.1250489251912946E+002  0.3514671312995796E+004
  0.1260010743678781E+002  0.3519825997182539E+004
  0.1270061207209384E+002  0.3525249439830200E+004
  0.1280111670739987E+002  0.3530654972772220E+004
  0.1290162134270590E+002  0.3536042765323042E+004
  0.1300212597801194E+002  0.3541412996203469E+004
  0.1310263061331797E+002  0.3546765844134303E+004
  0.1320313524862400E+002  0.3552101469023629E+004
  0.1330363988393003E+002  0.3557420040185893E+004
  0.1340414451923606E+002  0.3562721717529179E+004
  0.1350464915454210E+002  0.3568006660961575E+004
  0.1360515378984813E+002  0.3573275030391165E+004
  0.1370036870750648E+002  0.3578126472408542E+004
  0.1380087334281251E+002  0.3583362540404744E+004
  0.1390137797811854E+002  0.3588582485903325E+004
  0.1400188261342457E+002  0.3593786449999655E+004
  0.1410238724873060E+002  0.3598974583195464E+004
  0.1420289188403664E+002  0.3604147017179761E+004
  0.1430339651934267E+002  0.3609303902454276E+004
  0.1440390115464870E+002  0.3614445380114380E+004
  0.1450440578995473E+002  0.3619571563036367E+004
  0.1460491042526077E+002  0.3624682611128324E+004
  0.1470012534291911E+002  0.3629510791222354E+004
  0.1480062997822514E+002  0.3634592698417212E+004
  0.1490113461353118E+002  0.3639659847036360E+004
  0.1500163924883721E+002  0.3644712340549735E+004
  0.1510214388414324E+002  0.3649750310646352E+004
  0.1520264851944927E+002  0.3653977076428617E+004
  0.1530315315475531E+002  0.3658983760978508E+004
  0.1540365779006134E+002  0.3663976317178676E+004
  0.1550416242536737E+002  0.3668954839092701E+004
  0.1560466706067340E+002  0.3673919439596878E+004
  0.1570517169597943E+002  0.3678870250380220E+004
  0.1580038661363778E+002  0.3683547844088948E+004
  0.1590089124894381E+002  0.3688472081910925E+004
  0.1600139588424985E+002  0.3693382831015524E+004
  0.1610190051955588E+002  0.3698280204279039E+004
  0.1620240515486191E+002  0.3703164286358694E+004
  0.1630290979016794E+002  0.3708035199537141E+004
  0.1640341442547398E+002  0.3712893028471603E+004
  0.1650391906078001E+002  0.3717737886038376E+004
  0.1660442369608604E+002  0.3722569856894683E+004
  0.1670492833139207E+002  0.3727389035104103E+004
  0.1680014324905042E+002  0.3731801623488756E+004
  0.1690064788435645E+002  0.3736595771379525E+004
  0.1700115251966248E+002  0.3741377399407789E+004
  0.1710165715496851E+002  0.3746146611043486E+004
  0.1720216179027455E+002  0.3750903490943839E+004
  0.1730266642558058E+002  0.3755648114359711E+004
  0.1740317106088661E+002  0.3760380584761040E+004
  0.1750367569619264E+002  0.3765100986805050E+004
  0.1760418033149868E+002  0.3769809386336244E+004
  0.1770468496680471E+002  0.3774505886824563E+004
  0.1780518960211074E+002  0.3779190554114511E+004
  0.1790040451976906E+002  0.3783617816417652E+004
  0.1800090915507506E+002  0.3788279673289438E+004
  0.1810141379038105E+002  0.3792929941528162E+004
  0.1820191842568705E+002  0.3797568686978330E+004
  0.1830242306099304E+002  0.3802195984890805E+004
  0.1840292769629903E+002  0.3806664089600405E+004
  0.1850343233160503E+002  0.3811268379561200E+004
  0.1860393696691103E+002  0.3815861438330538E+004
  0.1870444160221702E+002  0.3820443350565639E+004
  0.1880494623752302E+002  0.3825014191517369E+004
  0.1890016115518133E+002  0.3829334305996475E+004
  0.1900066579048732E+002  0.3833883766296459E+004
  0.1910117042579331E+002  0.3838422352846590E+004
  0.1920167506109931E+002  0.3842950122085015E+004
  0.1930217969640530E+002  0.3847467158668955E+004
  0.1940268433171130E+002  0.3851973509630203E+004
  0.1950318896701729E+002  0.3856469240813262E+004
  0.1960369360232329E+002  0.3860954427468999E+004
  0.1970419823762928E+002  0.3865429126035559E+004
  0.1980470287293528E+002  0.3869893392951092E+004
  0.1990520750824127E+002  0.3873573555269686E+004
  0.2000042242589958E+002  0.3877781969247483E+004
  0.2010092706120558E+002  0.3882214226326725E+004
  0.2020143169651157E+002  0.3886636305726605E+004
  0.2030193633181756E+002  0.3891048263885272E+004
  0.2040244096712356E+002  0.3895291970518304E+004
  0.2050294560242956E+002  0.3899683516880100E+004
  0.2060345023773555E+002  0.3904065111315127E+004
  0.2070395487304155E+002  0.3908436819667891E+004
  0.2080445950834754E+002  0.3912798688970182E+004
  0.2090496414365353E+002  0.3917150766253789E+004
  0.2100017906131184E+002  0.3921264806241721E+004
  0.2110068369661784E+002  0.3925597976745738E+004
  0.2120118833192383E+002  0.3929921515139159E+004
  0.2130169296722983E+002  0.3934235468453772E+004
  0.2140219760253582E+002  0.3938539893127725E+004
  0.2150270223784182E+002  0.3942834826786452E+004
  0.2160320687314781E+002  0.3947120325868100E+004
  0.2170371150845381E+002  0.3951396427998101E+004
  0.2180421614375980E+002  0.3955663199020961E+004
  0.2190472077906580E+002  0.3959920676562112E+004
  0.2200522541437179E+002  0.3964168898246986E+004
  0.2210044033203010E+002  0.3967358650684630E+004
  0.2220094496733610E+002  0.3971587420021151E+004
  0.2230144960264209E+002  0.3975807074596763E+004
  0.2240195423794809E+002  0.3980017680255975E+004
  0.2250245887325408E+002  0.3984219274624219E+004
  0.2260296350856007E+002  0.3988243577956784E+004
  0.2270346814386607E+002  0.3992426942803213E+004
  0.2280397277917206E+002  0.3996601428047686E+004
  0.2290447741447806E+002  0.4000767061909276E+004
  0.2300498204978405E+002  0.4004923900826132E+004
  0.2310019696744236E+002  0.4008853877200622E+004
  0.2320070160274836E+002  0.4012993690609489E+004
  0.2330120623805435E+002  0.4017124821949916E+004
  0.2340171087336035E+002  0.4021247308847338E+004
  0.2350221550866634E+002  0.4025361179520826E+004
  0.2360272014397234E+002  0.4029466490408530E+004
  0.2370322477927833E+002  0.4033563260323165E+004
  0.2380372941458432E+002  0.4037651545702880E+004
  0.2390423404989032E+002  0.4041731365360391E+004
  0.2400473868519632E+002  0.4045802766327487E+004
  0.2410524332050231E+002  0.4049865776823243E+004
  0.2420045823816062E+002  0.4053707239368906E+004
  0.2430096287346662E+002  0.4057754023897103E+004
  0.2440146750877261E+002  0.4061792521423897E+004
  0.2450197214407860E+002  0.4065822769574721E+004
  0.2460247677938460E+002  0.4069844805975008E+004
  0.2470298141469059E+002  0.4073683578302282E+004
  0.2480348604999659E+002  0.4077689003074330E+004
  0.2490399068530258E+002  0.4081686310159420E+004
  0.2500449532060858E+002  0.4085675546589343E+004
  0.2510499995591457E+002  0.4089656721770455E+004
  0.2520021487357288E+002  0.4093420967523256E+004
  0.2530071950887888E+002  0.4097386556369152E+004
  0.2540122414418487E+002  0.4101344196842536E+004
  0.2550172877949087E+002  0.4105293898349764E+004
  0.2560223341479686E+002  0.4109235707922625E+004
  0.2570273805010286E+002  0.4113169644373836E+004
  0.2580324268540885E+002  0.4117095745328828E+004
  0.2590374732071485E+002  0.4121014039006676E+004
  0.2600425195602084E+002  0.4124924544220096E+004
  0.2610475659132684E+002  0.4128827308000879E+004
  0.2620526122663283E+002  0.4132722339755382E+004
  0.2630047614429114E+002  0.4136405267543229E+004
  0.2640098077959713E+002  0.4140285343188502E+004
  0.2650148541490313E+002  0.4144157771464718E+004
  0.2660199005020912E+002  0.4148022580590950E+004
  0.2670249468551512E+002  0.4151879808192631E+004
  0.2680299932082111E+002  0.4154820254517711E+004
  0.2690350395612711E+002  0.4158661209120042E+004
  0.2700400859143310E+002  0.4162494676261401E+004
  0.2710451322673910E+002  0.4166320665348147E+004
  0.2720501786204509E+002  0.4170139204599353E+004
  0.2730023277970340E+002  0.4173749929183154E+004
  0.2740073741500940E+002  0.4177554048487537E+004
  0.2750124205031539E+002  0.4181350793207245E+004
  0.2760174668562139E+002  0.4185140191561351E+004
  0.2770225132092738E+002  0.4188922262362572E+004
  0.2780275595623338E+002  0.4192697033829980E+004
  0.2790326059153937E+002  0.4196464534182649E+004
  0.2800376522684536E+002  0.4200224782233298E+004
  0.2810426986215136E+002  0.4203977796794641E+004
  0.2820477449745735E+002  0.4207723615492109E+004
  0.2830527913276335E+002  0.4211275682027391E+004
  0.2840049405042166E+002  0.4214810732461041E+004
  0.2850099868572766E+002  0.4218535226944913E+004
  0.2860150332103365E+002  0.4222252600815775E+004
  0.2870200795633964E+002  0.4225962891699059E+004
  0.2880251259164564E+002  0.4229666109001123E+004
  0.2890301722695163E+002  0.4233362271534683E+004
  0.2900352186225763E+002  0.4237051407518814E+004
  0.2910402649756362E+002  0.4240733535766230E+004
  0.2920453113286962E+002  0.4244408684496007E+004
  0.2930503576817561E+002  0.4248076853708145E+004
  0.2940025068583392E+002  0.4251545561098786E+004
  0.2950075532113992E+002  0.4255200232187187E+004
  0.2960125995644591E+002  0.4258847999008811E+004
  0.2970176459175191E+002  0.4262488870970018E+004
  0.2980226922705790E+002  0.4266122885696239E+004
  0.2990277386236389E+002  0.4269750052593832E+004
  0.3000327849766989E+002  0.4273370381069157E+004
  0.3010378313297588E+002  0.4276983918154001E+004
  0.3020428776828188E+002  0.4280590654442009E+004
  0.3030479240358788E+002  0.4284190618152251E+004
  0.3040000732124619E+002  0.4287594891990559E+004
  0.3050051195655218E+002  0.4291181733831385E+004
  0.3060101659185817E+002  0.4294761850126237E+004
  0.3070152122716417E+002  0.4298335278500548E+004
  0.3080202586247016E+002  0.4301902028360676E+004
  0.3090253049777616E+002  0.4305462118519335E+004
  0.3100303513308215E+002  0.4309015558382886E+004
  0.3110353976838815E+002  0.4312562376170400E+004
  0.3120404440369414E+002  0.4315138890504267E+004
  0.3130454903900014E+002  0.4318671786881935E+004
  0.3140505367430613E+002  0.4322198117621715E+004
  0.3150026859196444E+002  0.4325532822036217E+004
  0.3160077322727044E+002  0.4329046435379973E+004
  0.3170127786257643E+002  0.4332553539523991E+004
  0.3180178249788242E+002  0.4336054143874629E+004
  0.3190228713318842E+002  0.4339548276650957E+004
  0.3200279176849441E+002  0.4343035947259336E+004
  0.3210329640380041E+002  0.4346517174512483E+004
  0.3220380103910640E+002  0.4349991977223111E+004
  0.3230430567441240E+002  0.4353460364797581E+004
  0.3240481030971839E+002  0.4356922365454964E+004
  0.3250002522737670E+002  0.4360196257764964E+004
  0.3260052986268270E+002  0.4363645842029781E+004
  0.3270103449798869E+002  0.4367089086409303E+004
  0.3280153913329469E+002  0.4370525990903529E+004
  0.3290204376860068E+002  0.4373956574325176E+004
  0.3300254840390668E+002  0.4377380855486960E+004
  0.3310305303921267E+002  0.4380798853201596E+004
  0.3320355767451866E+002  0.4384210576875443E+004
  0.3330406230982466E+002  0.4387616035914859E+004
  0.3340456694513065E+002  0.4391015258538917E+004
  0.3350507158043665E+002  0.4394408254153976E+004
  0.3360028649809496E+002  0.4397616941590285E+004
  0.3370079113340095E+002  0.4400997850035308E+004
  0.3380129576870695E+002  0.4404372569096763E+004
  0.3390180040401295E+002  0.4407741126993726E+004
  0.3400230503931894E+002  0.4411103523726194E+004
  0.3410280967462494E+002  0.4414459778106885E+004
  0.3420331430993093E+002  0.4417809899542157E+004
  0.3430381894523693E+002  0.4421153906844726E+004
  0.3440432358054291E+002  0.4424491818827309E+004
  0.3450482821584891E+002  0.4427823644896261E+004
  0.3460004313350722E+002  0.4430974502043555E+004
  0.3470054776881322E+002  0.4434294513726853E+004
  0.3480105240411921E+002  0.4437608477121955E+004
  0.3490155703942521E+002  0.4440916411041574E+004
  0.3500206167473120E+002  0.4444218324892071E+004
  0.3510256631003720E+002  0.4447514228079802E+004
  0.3520307094534319E+002  0.4450804139417484E+004
  0.3530357558064919E+002  0.4454088068311476E+004
  0.3540408021595518E+002  0.4457366033574491E+004
  0.3550458485126118E+002  0.4460638044612890E+004
  0.3560508948656717E+002  0.4463904110833029E+004
  0.3570030440422548E+002  0.4466992810766626E+004
  0.3580080903953148E+002  0.4470247354198210E+004
  0.3590131367483747E+002  0.4473495981030607E+004
  0.3600181831014347E+002  0.4476738728889253E+004
  0.3610232294544947E+002  0.4479975588367787E+004
  0.3620282758075546E+002  0.4483008583849279E+004
  0.3630333221606145E+002  0.4486233694786664E+004
  0.3640383685136744E+002  0.4489452973782087E+004
  0.3650434148667344E+002  0.4492666430241904E+004
  0.3660484612197943E+002  0.4495874064166117E+004
  0.3670006103963775E+002  0.4498907520559151E+004
  0.3680056567494374E+002  0.4502103866853757E+004
  0.3690107031024974E+002  0.4505294437644549E+004
  0.3700157494555573E+002  0.4508479242337882E+004
  0.3710207958086173E+002  0.4511658290340119E+004
  0.3720258421616772E+002  0.4514831591057613E+004
  0.3730308885147372E+002  0.4517999163303082E+004
  0.3740359348677971E+002  0.4521161016482883E+004
  0.3750409812208570E+002  0.4524317169409735E+004
  0.3760460275739170E+002  0.4527467612677277E+004
  0.3770510739269769E+002  0.4530612374504583E+004
  0.3780032231035600E+002  0.4533586392121384E+004
  0.3790082694566200E+002  0.4536720120290751E+004
  0.3800133158096799E+002  0.4539848195238957E+004
  0.3810183621627399E+002  0.4542970626372361E+004
  0.3820234085157998E+002  0.4546087432503676E+004
  0.3830284548688598E+002  0.4549198623039263E+004
  0.3840335012219197E+002  0.4552304197979122E+004
  0.3850385475749797E+002  0.4555404185542325E+004
  0.3860435939280396E+002  0.4558498595135231E+004
  0.3870486402810995E+002  0.4561587417351482E+004
  0.3880007894576826E+002  0.4564508543017220E+004
  0.3890058358107426E+002  0.4567586557328123E+004
  0.3900108821638025E+002  0.4570659021887805E+004
  0.3910159285168625E+002  0.4573725955508979E+004
  0.3920209748699224E+002  0.4576787367598002E+004
  0.3930260212229824E+002  0.4579843276967594E+004
  0.3940310675760423E+002  0.4582893683617753E+004
  0.3950361139291023E+002  0.4585938606361195E+004
  0.3960411602821623E+002  0.4588978045197920E+004
  0.3970462066352222E+002  0.4592012028347001E+004
  0.3980512529882821E+002  0.4595040546402083E+004
  0.3990034021648653E+002  0.4597904650725594E+004
  0.4000084485179251E+002  0.4600922577221562E+004
  0.4010134948709851E+002  0.4603935076248961E+004
  0.4020185412240451E+002  0.4606942166620506E+004
  0.4030235875771050E+002  0.4609943848336199E+004
  0.4040286339301650E+002  0.4612940140208755E+004
  0.4050336802832249E+002  0.4615931042238173E+004
  0.4060387266362849E+002  0.4618916573237173E+004
  0.4070437729893448E+002  0.4621896733205750E+004
  0.4080488193424048E+002  0.4624871550362981E+004
  0.4090009685189879E+002  0.4627684860353266E+004
  0.4100060148720478E+002  0.4630649274078543E+004
  0.4110110612251078E+002  0.4633608373211546E+004
  0.4120161075781677E+002  0.4636562148345920E+004
  0.4130211539312276E+002  0.4639510618294379E+004
  0.4140262002842876E+002  0.4642453801869638E+004
  0.4150312466373475E+002  0.4645391689665342E+004
  0.4160362929904075E+002  0.4648324309900562E+004
  0.4170413393434674E+002  0.4651251662575299E+004
  0.4180463856965274E+002  0.4654173766502270E+004
  0.4190514320495873E+002  0.4657090621681473E+004
  0.4200035812261704E+002  0.4659849130230021E+004
  0.4210086275792304E+002  0.4662755788917148E+004
  0.4220136739322903E+002  0.4665657245888297E+004
  0.4230187202853502E+002  0.4668553482330753E+004
  0.4240237666384102E+002  0.4671444526463592E+004
  0.4250288129914701E+002  0.4674330387693169E+004
  0.4260338593445301E+002  0.4677211066019486E+004
  0.4270389056975900E+002  0.4679891078510481E+004
  0.4280439520506500E+002  0.4682761541532004E+004
  0.4290489984037099E+002  0.4685626849869341E+004
  0.4300011475802931E+002  0.4688336614670706E+004
  0.4310061939333530E+002  0.4691191924049483E+004
  0.4320112402864130E+002  0.4694042116369505E+004
  0.4330162866394729E+002  0.4696887191630773E+004
  0.4340213329925329E+002  0.4699727168646002E+004
  0.4350263793455927E+002  0.4702562056821550E+004
  0.4360314256986527E+002  0.4705391856157417E+004
  0.4370364720517126E+002  0.4708216576059962E+004
  0.4380415184047726E+002  0.4711036235341900E+004
  0.4390465647578326E+002  0.4713850843409589E+004
  0.4400516111108925E+002  0.4716660400263030E+004
  0.4410037602874756E+002  0.4719317433021420E+004
  0.4420088066405356E+002  0.4722117188449819E+004
  0.4430138529935955E+002  0.4724911920883043E+004
  0.4440188993466555E+002  0.4727701639727451E+004
  0.4450239456997154E+002  0.4730486354389402E+004
  0.4460289920527754E+002  0.4733266083681608E+004
  0.4470340384058353E+002  0.4736040818197714E+004
  0.4480390847588952E+002  0.4738810586156793E+004
  0.4490441311119552E+002  0.4741575387558846E+004
  0.4500491774650151E+002  0.4744335222403873E+004
  0.4510013266415982E+002  0.4746945242184953E+004
  0.4520063729946582E+002  0.4749695454325741E+004
  0.4530114193477181E+002  0.4752440728128574E+004
  0.4540164657007781E+002  0.4755181082406173E+004
  0.4550215120538380E+002  0.4757916517158534E+004
  0.4560265584068980E+002  0.4760647051198374E+004
  0.4570316047599579E+002  0.4763372693932052E+004
  0.4580366511130179E+002  0.4766093435953210E+004
  0.4590416974660778E+002  0.4768809305480921E+004
  0.4600467438191377E+002  0.4771520302515185E+004
  0.4610517901721977E+002  0.4774226445868719E+004
  0.4620039393487808E+002  0.4776785671316572E+004
  0.4630089857018407E+002  0.4779482361280310E+004
  0.4640140320549007E+002  0.4782174216376035E+004
  0.4650190784079606E+002  0.4784861246010102E+004
  0.4660241247610206E+002  0.4787543450182513E+004
  0.4670291711140806E+002  0.4790220838299625E+004
  0.4680342174671405E+002  0.4792893438580513E+004
  0.4690392638202005E+002  0.4795561232212460E+004
  0.4700443101732604E+002  0.4798224238008183E+004
  0.4710493565263203E+002  0.4800882474780397E+004
  0.4720015057029034E+002  0.4803396399208099E+004
  0.4730065520559634E+002  0.4806045351904962E+004
  0.4740115984090233E+002  0.4808689554391033E+004
  0.4750166447620833E+002  0.4811329016072669E+004
  0.4760216911151432E+002  0.4813963736949871E+004
  0.4770267374682032E+002  0.4816593726428996E+004
  0.4780317838212631E+002  0.4819218993916402E+004
  0.4790368301743231E+002  0.4821839558224807E+004
  0.4800418765273830E+002  0.4824455419354208E+004
  0.4810469228804430E+002  0.4827066577304607E+004
  0.4820519692335029E+002  0.4829673060295078E+004
  0.4830041184100860E+002  0.4832138034035721E+004
  0.4840091647631459E+002  0.4834735411671642E+004
  0.4850142111162059E+002  0.4837328123753995E+004
  0.4860192574692658E+002  0.4839916179689132E+004
  0.4870243038223258E+002  0.4842499598289775E+004
  0.4880293501753857E+002  0.4845078370149564E+004
  0.4890343965284457E+002  0.4847652514081214E+004
  0.4900394428815056E+002  0.4850222039491081E+004
  0.4910444892345656E+002  0.4852786946379170E+004
  0.4920495355876255E+002  0.4855347253558195E+004
  0.4930016847642086E+002  0.4857768562984978E+004
  0.4940067311172686E+002  0.4860319924717541E+004
  0.4950117774703286E+002  0.4862866696147395E+004
  0.4960168238233884E+002  0.4865408905493617E+004
  0.4970218701764484E+002  0.4867946543349849E+004
  0.4980269165295083E+002  0.4870479619122449E+004
  0.4990319628825683E+002  0.4873008151624132E+004
  0.5000370092356282E+002  0.4875532140854898E+004
  0.5010420555886882E+002  0.4878051596221108E+004
  0.5020471019417482E+002  0.4880566527129115E+004
  0.5030521482948081E+002  0.4883076933578923E+004
  0.5040042974713912E+002  0.4885451060713953E+004
  0.5050093438244512E+002  0.4887952691031743E+004
  0.5060143901775111E+002  0.4890449834516762E+004
  0.5070194365305711E+002  0.4892942491169015E+004
  0.5080244828836310E+002  0.4895430660988498E+004
  0.5090295292366909E+002  0.4897914362787929E+004
  0.5100345755897509E+002  0.4900393605973666E+004
  0.5110396219428108E+002  0.4902868390545709E+004
  0.5120446682958708E+002  0.4905338725910415E+004
  0.5130497146489307E+002  0.4907804621474143E+004
  0.5140018638255138E+002  0.4910136645750743E+004
  0.5150069101785738E+002  0.4912593915684181E+004
  0.5160119565316337E+002  0.4915046764629355E+004
  0.5170170028846937E+002  0.4917495211398984E+004
  0.5180220492377536E+002  0.4919939255993067E+004
  0.5190270955908136E+002  0.4922378898411602E+004
  0.5200321419438735E+002  0.4924814157467308E+004
  0.5210371882969334E+002  0.4927245042566541E+004
  0.5220422346499934E+002  0.4929671553709302E+004
  0.5230472810030533E+002  0.4932093700301949E+004
  0.5240523273561133E+002  0.4934511491750840E+004
  0.5250044765326964E+002  0.4936798017473770E+004
  0.5260095228857563E+002  0.4938675554750642E+004
  0.5270145692388163E+002  0.4941081315467643E+004
  0.5280196155918762E+002  0.4943482758666322E+004
  0.5290246619449362E+002  0.4945879884346675E+004
  0.5300297082979962E+002  0.4948272701915062E+004
  0.5310347546510561E+002  0.4950661220777841E+004
  0.5320398010041160E+002  0.4953045440935010E+004
  0.5330448473571759E+002  0.4955425381199289E+004
  0.5340498937102359E+002  0.4957801041570675E+004
  0.5350020428868190E+002  0.4960047731367454E+004
  0.5360070892398790E+002  0.4962415076518363E+004
  0.5370121355929389E+002  0.4964778179401814E+004
  0.5380171819459989E+002  0.4967137021205085E+004
  0.5390222282990588E+002  0.4969491630147257E+004
  0.5400272746521188E+002  0.4971842006228325E+004
  0.5410323210051787E+002  0.4974188149448290E+004
  0.5420373673582387E+002  0.4976530078619871E+004
  0.5430424137112986E+002  0.4978867793743064E+004
  0.5440474600643585E+002  0.4981201304224231E+004
  0.5450525064174185E+002  0.4983530619469725E+004
  0.5460046555940016E+002  0.4985733475638201E+004
  0.5470097019470615E+002  0.4988054635571306E+004
  0.5480147483001215E+002  0.4990371619081456E+004
  0.5490197946531814E+002  0.4992684435575011E+004
  0.5500248410062414E+002  0.4994993094458327E+004
  0.5510298873593013E+002  0.4997297605137762E+004
  0.5520349337123613E+002  0.4999597958206960E+004
  0.5530399800654212E+002  0.5001894181884994E+004
  0.5540450264184812E+002  0.5004186266765506E+004
  0.5550500727715411E+002  0.5006474231661211E+004
  0.5560022219481242E+002  0.5008637976193102E+004
  0.5570072683011841E+002  0.5010917926871787E+004
  0.5580123146542441E+002  0.5013193776378382E+004
  0.5590173610073040E+002  0.5015465524712887E+004
