Time (Ma),Global mid-ocean ridge lengths (km),Mean global ridge velocities (cm/yr),Global ridge velocity standard deviation (cm/yr),Surface area of crust produced at ridges (km^2/yr),Global subduction zone lengths (km),Mean global subduction velocities (cm/yr),Global subduction velocity standard deviation (cm/yr),Surface area of crust subducted at trenches (km^2/yr),Global transform boundary lengths (km)
134.0,71046.50712510898,8.071348445673435,6.356310604702911,5.739545590518348,62690.01537320075,9.023170884713629,5.4449152413861315,5.6567734409283394,40511.57431730877
133.0,71824.5239011085,8.016944644615782,6.31603984614283,5.763083042113543,65410.29487832907,8.897225270846368,5.357846451637377,5.588074703154108,39700.21358384611
132.0,70986.56309381593,8.255878717833188,6.166216463821807,5.865894668726777,65299.7890773242,8.96413293609356,5.708261412651553,5.620209109053577,44667.85219726943
131.0,73467.52143352518,8.170309337233975,6.105682707427793,6.007375404888374,62204.10055084414,9.25125068653604,6.109795842981945,5.75486798676851,46691.25914201057
130.0,74516.37348999572,8.41359279929641,6.262985480930417,6.274726582797452,63348.990398111644,9.872694600872867,6.3972378514156345,5.935015119649361,46926.54351668268
129.0,77469.76181190935,8.647487305092355,6.689137962368132,6.704781848379262,60337.22457399226,10.89239775591807,7.144870451052665,6.573089254159337,41091.990607893065
128.0,76698.7019496958,8.76709908550105,6.613931751506294,6.729782933365219,60827.648576282314,11.079924320671072,7.072129421694548,6.740452980446992,41349.232418241576
127.0,78680.85622137686,8.578184224297251,6.6178665257353275,6.754656705088293,60764.231371760456,10.799550189610393,7.137153211787393,6.563040793212217,39282.92664929913
126.0,79960.96148668257,8.499002733804325,6.583228851985642,6.801056035544727,60302.570567638206,10.596086077249279,7.093703552472454,6.390596474216487,38049.55286079403
125.0,76999.18729903536,8.784888055928393,6.112275693193361,6.769020226524149,64892.09539712966,10.268144970626581,6.655725424060064,6.5044407487702305,37210.713456295416
124.0,79905.37002451668,8.925601117949371,5.69811436850223,7.137133141823476,62495.78706892581,10.845482140561531,6.398273472833512,6.774525383801266,37679.91841826513
123.0,79772.90194029233,8.677781814657937,5.738616136932894,6.927543141597855,62271.64931868608,10.354173719496357,6.341533816814095,6.449177846584778,37638.28010456932
122.0,82050.92375672124,8.53737048484433,5.71299334910318,7.0095686777101855,64194.50095584616,10.208441398341735,6.325044700267964,6.338259600860392,37681.83425036552
121.0,82448.94573947813,8.525786880510271,5.691321061671789,7.0338831957666335,63806.49621998191,10.163831694674457,6.34554947526428,6.265662654241473,38232.76753449126
120.0,67634.12250217449,7.820570992584672,3.914770385335573,5.293265982026253,63109.34080336944,8.955392285112326,5.070976257342484,5.594278689369111,33103.5019143569
119.0,75121.867577513,6.768871521580956,3.294224523433767,5.087370165707711,62928.55139168449,8.119228068026578,4.496952819261567,5.11069137618813,39107.61591405404
118.0,75552.06667763661,6.7416918396557035,3.292764227266564,5.0959479538291355,63059.77015359678,8.077871273956031,4.46840668107629,5.095283824869141,38145.81393409858
117.0,75255.45621080573,6.760567314379912,3.286757004539517,5.090287103164655,63621.58136970695,8.032172508917883,4.464599237750919,5.029272589887746,38838.1289546902
116.0,75168.46097678805,6.754817579947723,3.2855966011300586,5.080120589344639,63817.62798505451,7.9802047640495966,4.43788096662167,5.0038441102535405,38455.354029811555
115.0,73908.16508504086,6.687383349340909,3.2922089550462275,4.944974392558613,64284.93011707878,7.538736273202992,4.558336590334886,4.670180608118606,36589.559310478006
114.0,74641.31997300423,6.655975954455818,3.275076469222703,4.97059115809055,64267.505036597264,7.54993039696356,4.512507225809373,4.676058986188645,36131.89918101
113.0,73858.25170301196,6.683099540048024,3.2797067622021836,4.9386481499314145,61923.61365433403,7.76784277724734,4.43089680132355,4.811371293622254,35833.006872953534
112.0,74247.28506722976,6.657023535367411,3.275674689413697,4.9453001089619,64540.80186440245,7.475198775447168,4.517310557338825,4.6506620976112245,35391.01013441175
111.0,74420.26476349049,6.653584690111043,3.270479932805646,4.954262999433353,64515.49621541788,7.458825150164553,4.508118535487862,4.638843207169622,35081.57468582792
110.0,71975.42147898662,6.666775405934863,3.2989556500180934,4.80131250340669,62256.066251429875,7.548502594111893,4.6172385719282,4.700750093122357,36334.1444538616
109.0,75038.84504298703,7.292303702806046,3.9796585573761525,5.47587540504251,62365.40116567591,8.095202878503818,6.256308842630052,5.050052352715148,33668.79255245118
108.0,74706.84393052328,7.304057421334305,3.962163483163427,5.460452522528237,62298.0360513535,8.115667326149829,6.245628220941234,5.0573826670262125,32675.38229410491
107.0,75395.56754040135,7.2162907077182785,3.9746346648611834,5.444646865305233,62120.513770702746,7.995925454064772,6.115482322499348,4.968626916517,33984.5071836642
106.0,75339.7017084154,7.239029145187502,3.98470666552831,5.4577667980197315,62153.969130496436,7.938850740232419,6.037565731847697,4.93583009498627,33717.55509192223
105.0,74161.57270468642,7.45826922440828,3.9487742777373005,5.535010014034856,62188.66173102285,7.970699238941551,5.9904121740487195,4.958410128723604,33617.89143120762
104.0,73519.0274783325,7.446979493335517,3.957508072489449,5.478834117008233,62224.487910476324,7.946667645463777,5.908225300505499,4.946321515796146,33787.227053081384
103.0,72630.67181640265,7.3866125598051,3.9854281537062377,5.368683452720624,65124.07103288901,7.556567272343425,5.91305908968187,4.923001741293255,33761.87480521939
102.0,72498.13171968157,7.340195957988746,4.033555225704239,5.325189124580425,65165.92915985097,7.431743722236606,5.887763822897758,4.844805007959624,33624.89499653792
101.0,71634.37332848772,7.383482720152531,4.017659103916133,5.292834241432306,65209.03948394174,7.382820917737751,5.818316110269547,4.816108181526837,34284.226999907376
100.0,66370.14243745587,7.29482738985881,3.780969547351538,4.844940856993564,68845.60802833043,6.983471236486775,5.772802343249308,4.468562476516092,35096.47000736688
99.0,58419.787716475956,6.509539144921523,3.792081931918106,3.805648071318459,68297.52966277793,6.150479122892149,3.950599757371793,4.230234756050432,45034.33122480891
