Time (Ma),Total ridge length (km),Mean ridge spreading rate (cm/yr),Mean ridge spreading rate SD (cm/yr),Crustal formation rate (km^2/yr),Total subduction zone length (km),Mean trench convergence rate (cm/yr),Mean trench convergence rate SD (cm/year),Crustal subduction rate (km^2/yr),Total transform length (km)
75.0,65.93035291904667,6.386702051182756,3.9113487890801464,4.214378350718304,64.51357490255926,6.4377616026547235,6.167134602970178,4.156136624361151,45.83988356163009
76.0,68.91630304367635,6.210623526056878,3.9710334806781975,4.284223774847001,70.83423299733661,6.338741106013349,6.534776653645068,4.4935271192032,43.20632487107331
77.0,69.50316632536521,6.215015147509958,3.9604701606487054,4.323441182288917,70.78707743852506,6.356809381124412,6.845839742607103,4.503318319482094,48.44872895543371
78.0,69.48176283324247,6.224736221202688,3.9673962641410028,4.328658029206613,70.75559403335488,6.365359950202744,6.8701566553781,4.507192172712809,48.34487997688634
79.0,71.78355488347505,6.491937082212035,4.010711989073608,4.66397391122219,70.56182392055236,6.629356721389996,7.692894185275192,4.681757862949295,46.95238507171471
80.0,68.95272541992803,7.042950738380614,4.236091350166618,4.860449213461286,70.62343684470464,6.863606526538811,7.743024150198065,4.852026686304592,39.946604333719456
81.0,69.0062764717667,7.0359435097536105,4.247685098001015,4.858795752730297,65.41962022639584,7.146753549940144,7.853152047239148,4.680044767438474,39.674499562645806
82.0,68.78386980269704,7.066250054142433,4.249039089960995,4.864066454641006,65.4553894981444,7.1787800940102775,7.859349438444576,4.703363880776057,39.93414300055585
83.0,60.99518394041051,5.753907571998862,4.116698569567554,3.512528124623704,65.50208026394598,6.000078562496794,5.5674128932601255,3.934083243059991,39.002467599691684
84.0,60.098033418323425,6.363135793869581,3.961423624377794,3.8286172100856106,66.90869799528055,6.065649599150347,5.567395741327805,4.061732417893263,32.217948235226686
85.0,65.43496510124544,6.067523196739908,4.333950418392967,3.974386634356418,66.98502256847999,6.191901725713895,5.561659564934083,4.151214505274741,33.03073759932837
86.0,66.14960871781264,6.2507544707516365,3.731498646227654,4.138935984984498,67.60438058195368,5.982719121267972,5.450849973243303,4.1708016514272375,44.40043160128348
87.0,62.09412486525707,6.225947757692992,3.8609807864643733,3.869971848539725,67.6331437791582,5.980186433669689,5.442056592936574,4.16961584671245,47.49448472201605
88.0,62.76470273878454,6.236957716922941,3.8735270730660005,3.91871949297877,67.64373489970171,5.979613677795278,5.433127189881674,4.168579222803125,44.20231293403814
89.0,61.994119521755614,6.194758909708278,3.8725946391526525,3.844403402131294,67.71897677197865,5.976014435312341,5.4234641125896355,4.168726779359113,44.24148928689924
90.0,61.810387643701134,6.179448283140041,3.869085967670914,3.8236248783736615,68.95108873365463,5.7778573536941416,4.896740741802586,4.093347360711987,45.110259758911624
91.0,61.30470057284951,6.367493302662436,3.72380998254482,3.906883110646378,66.86620411444427,5.972979045928164,4.839440919061086,4.107091268409221,42.90856029996666
92.0,61.09714197607378,6.371508331236887,3.728329860222029,3.8962165602124035,66.84380547803687,5.979380607863071,4.832739073089467,4.110909549372172,42.981673947731444
93.0,60.688275352844386,6.3824791203624,3.739636795865316,3.8766606137600945,66.83054004810391,5.986162078426135,4.826311562528273,4.114770865543442,43.098832150326515
94.0,59.32496454820256,6.367106186227993,3.724269986413641,3.780690563160717,66.81674941551972,5.993030317532146,4.820138622878156,4.1186217533257805,44.386312557740126
95.0,58.67529793345761,6.428324891744018,3.735149301681104,3.775112015640753,66.82289299672425,6.0964563095466415,3.948897335895263,4.188196186985205,44.91242393068633
96.0,58.157128154670005,6.441080252225421,3.743390862101198,3.7494238343134407,66.8444095868329,6.116224568451323,3.9507293017321614,4.201610072556633,45.334640751672076
97.0,58.037572794954144,6.4619077410824675,3.7440918955232516,3.753647085011402,66.8772064795863,6.1289012697110925,3.9494109830614756,4.210679507707564,45.44812827922757
98.0,58.32405380783416,6.511063202854409,3.7889227754885955,3.8009563749368223,66.91259649591476,6.141092999830232,3.948136438278543,4.21967623859711,45.067541844917855
99.0,58.41978771647595,6.533659151543077,3.7876726645530754,3.820284234487686,68.29752966277793,6.1447381372278915,3.9471249703925104,4.223600316611001,45.03433122480891
100.0,66.37014243745587,7.322458672781343,3.769867201572125,4.864152322215397,68.84560802833045,6.973242753253768,5.759521400331864,4.457922434816461,35.09647000736688
101.0,71.63437332848768,7.406485145158184,4.006541525443512,5.309264967776815,65.20903948394172,7.372439560454169,5.810231391491239,4.805608703895953,34.28422699990737
102.0,72.49813171968161,7.362381849062148,4.0237531646201266,5.341182010562061,65.165929159851,7.421812514232706,5.8767224730674466,4.834598909675365,33.624894996537925
103.0,72.63067181640271,7.408282924371504,3.9748426175497515,5.384338655880352,65.12407103288902,7.545587642289295,5.902363131180155,4.912516855914059,33.7618748052194
104.0,73.51902747833253,7.469556439889032,3.9462490775617387,5.495420903950278,62.22448791047633,7.938389376070486,5.896496503981589,4.938118672141888,33.78722705308139
105.0,74.16157270468639,7.480479324329874,3.936669707185293,5.5514090775756655,62.18866173102285,7.962273003763844,5.979918563062698,4.950047576363148,33.61789143120763
106.0,75.33970170841543,7.261080502241689,3.9755704060268826,5.474318236365696,62.153969130496435,7.9241770488457135,6.0245972497598785,4.923340508991407,33.717555091922236
107.0,75.3955675404013,7.241024452017486,3.965685478686169,5.46349440347678,62.12051377070278,7.986429624248001,6.103222534193462,4.9594721323655815,33.9845071836642
108.0,74.70684393052329,7.3277362561945365,3.953338545156939,5.4780242293737365,62.2980360513535,8.104110637878637,6.234054740967146,5.0465921616575695,32.675382294104914
109.0,75.038845042987,7.316465448945501,3.972217974398076,5.494112197741981,62.36540116567591,8.081625356489624,6.244849056258926,5.03818267264958,33.66879255245116
110.0,71.97542147898665,6.68757517060979,3.2902971649466006,4.816837953727269,62.2560662514299,7.543716458107491,4.614107917964489,4.6952238182345205,36.33414445386161
111.0,74.42026476349054,6.672468370085613,3.2600970310591704,4.96814397769112,64.5154962154179,7.449054395605101,4.506192653790294,4.630019173549324,35.081574685827924
112.0,74.24728506722978,6.674465649923947,3.264845998230833,4.95811241988833,64.54080186440245,7.464595108430698,4.513659879289472,4.6414265725509996,35.39101013441176
113.0,74.60244750415258,6.683727633081041,3.257372169512509,4.9886982433740314,64.26147747196833,7.523379418899608,4.505848909490721,4.6569663076042564,36.31572576300444
114.0,74.64131997300419,6.672950576312039,3.265772229994156,4.983091469293628,64.26750503659726,7.541589797556438,4.509325449218986,4.668237419362252,36.131899181009985
115.0,73.90816508504084,6.703609165991393,3.2839075951740035,4.95691412878452,64.2849301170788,7.5310099629093425,4.555579776871336,4.66266274989164,36.58955931047801
116.0,75.16846097678811,6.770778374778641,3.275396962947926,5.091879566032162,63.8176279850545,7.974420475307411,4.43218235685259,4.997917826254846,38.45535402981157
117.0,75.25545621080578,6.777964188839271,3.2773873084195335,5.103090648974525,63.62158136970695,8.024115538594648,4.461257690822131,5.021777091599615,38.838128954690205
118.0,75.5520666776366,6.757158197923029,3.283076450288605,5.107311426268513,63.05977015359678,8.068750287768715,4.463014716474139,5.086662460836766,38.145813934098584
119.0,75.121867577513,6.783930365442736,3.2859398906623865,5.098530619558229,62.928551391684515,8.107254632092092,4.493599051054419,5.100563802686986,39.10761591405404
120.0,67.63412250217449,7.839123710168276,3.9051946633987837,5.304601818876718,63.109340803369456,8.949925576449182,5.0650212324961625,5.588608012330825,33.1035019143569
121.0,82.44894573947808,8.532078934162483,5.68901970260102,7.037090777043363,63.806496219981945,10.15772292739827,6.337198076952523,6.26022954612123,38.23276753449125
122.0,82.05092375672129,8.544474040548366,5.70929842446801,7.0131436378945615,64.19450095584614,10.202541606454817,6.3173382234301645,6.332163779717546,37.68183425036551
123.0,79.77290194029233,8.686821144686196,5.735370250863722,6.9322956591643665,62.27164931868609,10.349619652414493,6.335621000558259,6.444038943609256,37.638280104569326
124.0,79.90537002451674,8.934440187683942,5.695479940702642,7.141576595513787,62.49578706892583,10.83834847867811,6.391419030030984,6.7678774507356465,37.679918418265146
125.0,76.99918729903536,8.790416054189611,6.110213916830501,6.770554450619345,64.89209539712971,10.26654303274473,6.649020646775444,6.501664528686942,37.21071345629542
126.0,79.96096148668259,8.50829932558302,6.58168995635606,6.8053017307935715,60.30257056763823,10.604237342392139,7.09064319012548,6.395662683008283,38.04955286079404
127.0,78.68085622137686,8.588503140752895,6.616503686605912,6.759486512610651,60.76423137176046,10.803878670203781,7.131148061684603,6.566102580451453,39.28292664929912
128.0,76.69870194969576,8.777728882695175,6.613714736254302,6.733977563299647,60.82764857628228,11.088367910318802,7.066257557154963,6.746133776626276,41.349232418241584
129.0,77.46976181190938,8.660642436479721,6.6889012171471505,6.711088539666645,60.33722457399226,10.895588554621964,7.136686458152079,6.57545415619708,41.091990607893074
130.0,74.51637348999576,8.428921365561857,6.266098828559075,6.282697602641261,63.348990398111646,9.873249590088328,6.386376721420025,5.934236450347483,46.926543516682685
131.0,73.46752143352514,8.181417586973277,6.110415575257959,6.012660845670871,62.20410055084413,9.241641296001996,6.096336266109442,5.747654212319782,46.69125914201056
132.0,70.98656309381596,8.267517113277172,6.170665784336031,5.870675713568865,65.2997890773242,8.963127757393188,5.696457580389507,5.619620376502445,44.66785219726943
133.0,71.82452390110852,8.02865167168549,6.3202358346243965,5.768588375211409,65.41029487832908,8.89799356389892,5.349762424898246,5.58889804794988,39.70021358384612
134.0,71.04650712510903,8.086431798414155,6.361221716786347,5.7472786567591525,62.69001537320076,9.027392815977517,5.4387676844127615,5.66064150807149,40.511574317308764
