Time (Ma),Total ridge length (km),Mean ridge spreading rate (cm/yr),Mean ridge spreading rate SD (cm/yr),Crustal formation rate (km^2/yr),Total subduction zone length (km),Mean trench convergence rate (cm/yr),Mean trench convergence rate SD (cm/year),Crustal subduction rate (km^2/yr),Total transform length (km)
18.0,63.47596152597109,5.040802168970097,4.404545211398272,0.003651132259014029,69.58590653712884,4.5596169591809215,4.0181606273515795,0.0030374010600996253,31.767284594459962
19.0,64.96997528938743,5.028076987421573,4.408509552699782,0.0037185120089057574,69.26510419291274,4.557149405812854,4.102457005953272,0.0030292480377793482,31.80598802936045
20.0,66.65637157456717,5.683416403536514,4.205137329542684,0.003965341321872784,69.30643598535606,4.711870522252496,4.013041282646915,0.003135213945272828,30.710039877163126
21.0,67.2214902345607,5.769770970925353,4.246273224906805,0.004264771252643612,68.22273962565446,5.051057950481958,4.078973386735941,0.0033671325913984035,32.53064100155805
22.0,70.19820989608351,5.884256941151386,4.246029115309343,0.0045827972164045805,67.64389511434952,5.243260468757606,4.150968668372943,0.0034696150450908335,34.42560526950243
23.0,67.18290724561241,5.7265514279360605,4.331594573529447,0.004060749311091055,67.23910217782507,5.111397947578132,3.889309502337394,0.0033707387506839775,33.99020277699937
24.0,67.15324686191732,5.5880197981818345,4.242870120354807,0.003960347768225146,64.47831511988339,4.909922100202289,3.8477117216413976,0.0031014200863897228,34.332353623703135
25.0,64.27228920732564,5.5137373619339565,4.319833699599053,0.003756639037423363,64.2718315752592,5.879880995127129,5.2677279644222414,0.003679876953076198,32.996862055190114
26.0,74.53995203713306,5.695210625590342,4.227562765513984,0.004448048109506467,60.97432105293253,5.983854477815317,4.869708915194967,0.003432911294379717,32.88737788391569
27.0,69.4531528482121,5.3935078506308,4.171179303561362,0.0039289894374601765,61.924578428732104,5.463350647275973,4.8250891597448895,0.0031760925660724347,32.09071761012681
28.0,72.27026728968575,5.427546946363085,4.505765475580889,0.004205227036618373,63.25628357137205,6.062237932743445,5.346849400068413,0.0036555728509119465,31.646713500415835
29.0,68.95523946670743,5.419113690360714,4.358934350530046,0.0039834383139108216,64.86766688797984,5.423936462373864,4.893727341849942,0.0033144170297449934,31.639479956442827
30.0,67.770940341363,5.117655201256429,4.362671565621151,0.003768893919353153,65.9521051391545,5.006051021023188,4.3435333762826485,0.003110226965260343,31.70473538186014
31.0,64.24301628897557,5.1601413116669015,4.234583264441274,0.003737978446752585,68.16192110382434,4.866698748845553,4.306647728671313,0.0029947925145545214,31.993403148656338
32.0,64.89159331836237,5.110175714869811,4.2390426713577,0.003742675629669844,67.95715747355554,4.911882081414911,4.295918369869709,0.0030143353331776096,32.05575719903743
33.0,68.9887990578309,4.845278777368089,4.194235138725412,0.003665627391111235,66.37254948635301,4.690900204438589,4.423407963037843,0.0028517665900261967,35.26477430102843
34.0,65.31839343210733,5.115743875160443,4.3810831154059,0.0038452519733743035,67.02960588602454,5.028774708127796,4.110508660571184,0.0030971464041128337,38.7974134333447
35.0,69.80747048628348,5.521878474479436,4.67485984864451,0.004400382583711967,67.74314119308018,5.637752251298043,4.707962481834536,0.0035246008994808294,40.684817599648305
36.0,68.87970691163443,5.023781029942109,4.310464366621631,0.003991946139342092,68.5146201279634,5.427886333424816,4.677868826561921,0.0034481322429476212,39.41495591208346
37.0,67.92196408648887,4.766061870601861,4.232147476414306,0.003591419451985719,66.168802271221,5.372938658679221,4.636811878952512,0.003348462542563282,38.74346140992452
38.0,68.0240311292873,4.821130514037778,4.314201524961862,0.0036235517980118866,65.79131963064209,5.230440883346472,4.537219748025369,0.0032396085094203927,40.24891320134263
39.0,68.74536425864976,4.769342950096424,4.291538896891229,0.0036175755150007413,65.30304238134093,5.186066775912608,4.587706608050491,0.00318534262729973,39.10183943194923
40.0,63.2319459859068,4.735264978887371,4.407493441622384,0.003302877450061288,69.34716742280126,5.177188688903655,4.609418884637912,0.0033893984255935145,38.57376919378283
41.0,64.8415572087419,5.355259974265407,4.815968572326206,0.003916682799462616,64.18732767676431,5.5676902854281884,4.762403947025022,0.0032805265330998925,44.126455974310595
42.0,64.71213660060783,5.397253273273712,4.817797596257221,0.003941681300171264,63.94446170842458,5.629819819959766,4.766698114872405,0.0033071664247805456,44.04989555752774
