CURRENT_LONGITUDES,CURRENT_LATITUDES,SEAFLOOR_AGE,SPREADING_RATE_SNAPSHOT,BIRTH_LAT_SNAPSHOT,POINT_ID_SNAPSHOT,
-24.443946816032852,15.908617163068246,203.0,50.0,16.045057135335767,1.0
-52.69216330310589,-29.949679315460006,203.0,50.0,-30.37922051383347,2.0
-70.50848800551866,0.753525092506681,203.0,50.0,0.0,3.0
-65.87787288022102,-7.375567865991092,203.0,50.0,-8.05115848026255,4.0
-41.10166337874853,55.297433867561004,203.0,50.0,55.07572166160748,5.0
-20.843055645040693,-6.954409409564536,203.0,50.0,-6.739141146112284,6.0
-21.71100541546593,-22.15994448743111,203.0,50.0,-21.95899498627641,7.0
-35.32893732448112,-34.417213429883205,203.0,50.0,-34.49441977994324,8.0
-26.559201360613528,-28.858076140911002,203.0,50.0,-28.75509931042513,9.0
-19.30085816356088,-18.690022665720377,203.0,50.0,-18.44080943628612,10.0
-25.882840638924975,-21.178538322170905,203.0,50.0,-21.06358893798266,12.0
-68.20270373658127,-3.3137205170510198,203.0,50.0,-4.0290567215380575,13.0
-72.79116480728405,4.164692821566468,203.0,50.0,3.3747055959404086,14.0
-22.22061294552944,62.921924180095544,203.0,50.0,63.08385055270238,15.0
-18.942684647274444,-11.078602049902594,203.0,50.0,-10.823805206093192,17.0
-23.545326271655064,-17.871622198621722,203.0,50.0,-17.709298717568014,18.0
-52.84769313847987,46.24157424434973,203.0,50.0,45.79179773298724,19.0
-18.672337166421983,-3.630534797436472,203.0,50.0,-3.371817034288573,20.0
-57.24384869192045,-30.44400532230816,203.0,50.0,-30.960289494422543,21.0
-22.39359854830716,11.872490434971967,203.0,50.0,12.05203148320365,22.0
-37.16130392212556,59.46401438670225,203.0,50.0,59.31988129558948,23.0
-44.28396813958661,51.02831841747893,203.0,50.0,50.74469803110282,24.0
-23.04469421134701,-10.2682599866076,203.0,50.0,-10.09735975781648,25.0
-21.155544118765135,-14.415034017324285,203.0,50.0,-14.204532414480976,26.0
-24.067374007079902,-25.528937391269185,203.0,50.0,-25.375468714944247,27.0
-30.812650140008444,-31.712632172402976,203.0,50.0,-31.696964028393307,28.0
-8.950722784351678,48.45408394021883,203.0,50.0,48.89235871054416,29.0
-63.873412827331,-27.046368618626104,203.0,50.0,-27.683924939608602,30.0
-28.338018712665868,-24.486866272502823,203.0,50.0,-24.42187795070726,31.0
-44.26822980732114,-32.477665464042275,203.0,50.0,-32.739097981002075,32.0
-65.92410950126859,-15.536290460417069,203.0,50.0,-16.211426399388394,33.0
-59.38662263487165,-26.787576854414965,203.0,50.0,-27.3444717262758,34.0
-30.87955967642396,-27.73978068831118,203.0,50.0,-27.726636742122786,35.0
-48.90635415388138,-33.26170727106242,203.0,50.0,-33.61603773216397,36.0
-27.095501309681566,-22.83740554411191,203.0,50.0,-22.747111299436675,37.0
-71.64836667632329,2.459596338314297,203.0,50.0,1.6877030224547371,38.0
-24.702118028222475,-19.52883540402662,203.0,50.0,-19.38992777012605,39.0
-64.70665944388075,-13.48362030810188,203.0,50.0,-14.138095870135064,40.0
-70.45413335061379,4.130592597521332,203.0,50.0,3.377503980693739,41.0
-24.428351787385502,-15.72102830907623,203.0,50.0,-15.577370764778335,42.0
-21.32107519500032,13.582169804889947,203.0,50.0,13.783316653737575,43.0
-32.502763562816334,59.450364584549675,203.0,50.0,59.402445985517,44.0
-22.1076019657992,-12.34327282128042,203.0,50.0,-12.152699638099406,46.0
-20.492336793813436,-20.42912823585716,203.0,50.0,-20.203726289071874,47.0
-22.8738735799245,-23.848919829521797,203.0,50.0,-23.671365106416275,48.0
-39.24350855646688,57.39605508337074,203.0,50.0,57.21081423507762,49.0
-69.35651076393488,-1.28035681598529,203.0,50.0,-2.0149599620784304,50.0
-19.8456862177995,-1.920823754297845,203.0,50.0,-1.6862822197260035,51.0
-67.04414515408988,-5.3457379286078055,203.0,50.0,-6.041418875548162,52.0
-57.173250017862316,-26.59595507604013,203.0,50.0,-27.111792342829965,53.0
-64.70085902638922,-9.402347734256766,203.0,50.0,-10.057362425698633,54.0
-35.26994928002229,-32.43548255554516,203.0,50.0,-32.51207762922693,55.0
-45.661595336003316,48.865406226072,203.0,50.0,48.55523253679287,57.0
-63.60602983499476,-23.198464100579795,203.0,50.0,-23.83204362893841,60.0
-21.42810158721977,-18.292534642564547,203.0,50.0,-18.086721178266288,61.0
-19.075488973662058,-14.812166524055284,203.0,50.0,-14.559253583306921,62.0
-37.657725183687035,-34.994543940580826,203.0,50.0,-35.119755555418436,64.0
-25.20880916242244,61.12610646815025,203.0,50.0,61.22801905476106,65.0
-34.810254537025926,61.49456772975248,203.0,50.0,61.39710330950936,66.0
-26.75478639862344,-19.01374949066902,203.0,50.0,-18.917345459295635,68.0
-24.989995539141088,-23.35635425059572,203.0,50.0,-23.22244087806846,69.0
-29.180497502884304,-22.293654664185656,203.0,50.0,-22.246689766241882,70.0
-22.64067586277051,-20.0181439273886,203.0,50.0,-19.836743865497734,71.0
-73.91112393856976,9.27697707471279,203.0,50.0,8.469169717868951,72.0
-65.90069960547571,-11.449120568189883,203.0,50.0,-12.124489152336919,76.0
-68.25851045981479,-7.356158048873582,203.0,50.0,-8.071858646817866,77.0
-14.159931142017317,55.5269707003548,203.0,50.0,55.85890412421352,78.0
-16.241238858394556,60.12142175201499,203.0,50.0,60.40817037292305,79.0
-20.648749464445242,60.69974506273208,203.0,50.0,60.89612570175392,80.0
-29.859189496581028,61.39190616730401,203.0,50.0,61.39710330950936,81.0
-23.40983839405853,13.89269130818403,203.0,50.0,14.050896157760155,82.0
-71.59873104812749,5.843031513056683,203.0,50.0,5.07149779347067,84.0
-44.541375534205955,-34.46420440305477,203.0,50.0,-34.73058688107232,85.0
-50.83294593160813,-31.619649366752014,203.0,50.0,-32.0124719887233,86.0
-20.041823865238634,-12.749117319336737,203.0,50.0,-12.516280608498537,87.0
-21.939052051931206,-8.612900453626967,203.0,50.0,-8.419684961394152,88.0
-22.33999764812934,-16.146656082286448,203.0,50.0,-15.959993713006847,89.0
-25.58049358417745,-17.368540264388376,203.0,50.0,-17.248260139684337,90.0
-20.23848904908158,-16.5545777098091,203.0,50.0,-16.324900856629526,91.0
-34.856009199094366,57.45439174401317,203.0,50.0,57.35933797411584,92.0
-38.86113889284491,53.330784565187216,203.0,50.0,53.156015593858214,93.0
-56.285898771230876,43.881370912380326,203.0,50.0,43.367480840146335,95.0
-49.045738697946305,48.42360125560093,203.0,50.0,48.04661975566137,96.0
-19.89829944358879,-9.01772533702401,203.0,50.0,-8.782769900926578,97.0
-18.7940944983253,-7.336150748833766,203.0,50.0,-7.07913186148657,99.0
-53.24455085535891,-31.945799456498086,203.0,50.0,-32.38552883351152,101.0
-58.33389531531031,-28.620001751680658,203.0,50.0,-29.15704513412756,102.0
-8.581577465191925,46.46975507695035,203.0,50.0,46.915985849776604,103.0
-19.233889557188714,13.25185905387554,203.0,50.0,13.495654712799169,105.0
-17.45895916693242,62.39132212916343,203.0,50.0,62.651344839809084,106.0
-42.77200492902844,53.173452165214016,203.0,50.0,52.91915152994112,108.0
-36.95313606458007,55.42274206849212,203.0,50.0,55.285854395925185,109.0
-25.35054035518958,-10.230823918365274,203.0,50.0,-10.107412128576003,110.0
-23.22803371768483,-13.999762062477688,203.0,50.0,-13.831803543579342,111.0
-19.75477889212061,-5.293416421497766,203.0,50.0,-5.056324760527382,112.0
-20.996424203331657,-10.680115833245544,203.0,50.0,-10.467182913159403,113.0
-26.21175890504089,-25.02315248234113,203.0,50.0,-24.914027089256354,114.0
-23.804024419505055,-21.68227684534209,203.0,50.0,-21.52436167153504,115.0
-27.947193033715,-20.64956875869327,203.0,50.0,-20.5774500574531,116.0
-42.18142939511242,-34.02049779086121,203.0,50.0,-34.23899332764566,117.0
-37.53797456894591,-32.9919788881379,203.0,50.0,-33.11533854986737,118.0
-33.02765559944201,-31.101868197598726,203.0,50.0,-31.132354554773244,119.0
-28.730736765647393,-28.315933132058664,203.0,50.0,-28.25805762712138,120.0
-33.037171127416684,-35.090296849258465,203.0,50.0,-35.11975555541842,121.0
-15.13239738423995,57.83147044718641,203.0,50.0,58.14234835952927,122.0
-67.0776386627699,-9.416660194960615,203.0,50.0,-10.11231759017871,124.0
-62.63438644160997,-25.06857409318443,203.0,50.0,-25.684598064676795,125.0
-60.58706820686688,-28.788793669099384,203.0,50.0,-29.367214420022336,126.0
-24.161960144710356,-11.919837946880333,203.0,50.0,-11.771549730985068,127.0
